entity_id	valid	rejected	polled	electors	SLPP	SJB	JJB	ITAK	UNP	AITC	OPPP	TMVP	SLFP	EPDP	MNA	TMTK	ACMC	NC	SLMC	UPA	AITM	IND01_D04	IND01_D06	IND05_D10	JSWP	FSP	IND11_D04	SDPT	TULF	SPS	JSP	IND01_D03	IND04_D02	IND02_D10	SJP	NEWDF	ULF	IND05_D03	LP	IND08_D06	NPP	DUNF	IND02_D19	NDF	IND10_D06	IND09_D10	IND01_D11	SLLP	IND06_D21	DLF	IND03_D05	IND10_D15	IND03_D11	IND07_D08	IND02_D15	IND08_D10	IND07_D01	IND03_D19	IND09_D02	IND17_D01	IND04_D06	IND04_D14	IND09_D17	IND02_D21	NSU	IND09_D11	IND10_D12	IND02_D06	IND02_D01	USP	IND19_D01	IND01_D16	IND14_D10	MJP	IND01_D17	IND20_D11	EDF	IND05_D11	IND14_D12	IND06_D06	IND18_D02	IND06_D04	IND08_D01	IND12_D03	IND06_D12	IND04_D10	IND19_D12	SEP	IND12_D07	IND02_D04	LSSP	IND22_D11	IND24_D13	IND07_D22	IND09_D19	IND10_D01	IND11_D02	IND22_D12	IND11_D01	IND02_D03	IND01_D09	OWORS	IND12_D06	IND07_D10	IND17_D12	IND13_D01	IND14_D14	IND01_D21	IND05_D17	IND24_D11	IND15_D01	IND13_D02	IND10_D04	IND04_D13	IND03_D20	IND03_D15	IND03_D02	IND09_D13	IND26_D13	IND15_D11	IND02_D07	IND12_D13	IND27_D13	IND03_D18	IND24_D01	IND05_D01	IND03_D06	IND10_D17	IND10_D05	IND04_D17	IND05_D05	IND07_D11	IND12_D04	IND01_D01	IND28_D11	IND13_D03	IND03_D10	IND18_D13	IND06_D05	IND13_D07	IND15_D02	IND12_D19	IND02_D14	IND07_D06	IND10_D19	IND01_D15	IND07_D04	IND02_D11	IND09_D12	IND07_D05	IND09_D15	IND09_D16	IND03_D01	IND10_D11	IND25_D01	IND05_D19	IND07_D15	IND13_D06	IND07_D09	IND04_D01	IND05_D21	IND01_D07	IND04_D21	IND26_D01	IND09_D01	IND11_D19	IND11_D06	IND05_D06	IND03_D03	IND03_D22	IND20_D01	IND01_D22	IND07_D17	IND06_D01	IND14_D02	IND25_D11	IND02_D20	IND04_D16	IND06_D13	IND04_D08	IND01_D14	IND03_D04	IND18_D12	IND17_D02	IND18_D11	IND19_D11	IND08_D15	IND06_D17	IND21_D01	IND08_D05	IND12_D02	IND04_D20	IND01_D20	IND01_D19	IND04_D03	IND05_D22	IND12_D10	IND04_D19	IND06_D02	IND16_D16	IND07_D20	IND01_D10	IND12_D01	IND06_D10	IND15_D12	IND01_D18	IND14_D11	IND11_D07	IND05_D02	IND20_D13	IND07_D03	IND01_D05	IND11_D13	IND08_D11	IND08_D03	IND11_D16	IND03_D17	IND10_D14	IND06_D08	IND08_D13	IND34_D13	IND10_D02	IND05_D09	IND03_D21	IND17_D13	IND09_D04	IND04_D22	IND02_D02	IND01_D02	IND05_D04	IND02_D17	IND22_D01	IND08_D09	IND05_D08	IND08_D17	IND27_D11	IND07_D12	IND20_D12	IND08_D07	IND02_D13	IND16_D02	IND07_D02	IND06_D19	IND10_D03	IND06_D22	IND13_D10	IND04_D11	IND18_D01	IND07_D18	IND10_D13	IND14_D13	IND10_D10	IND05_D20	IND06_D20	DUA	IND08_D19	IND15_D16	IND19_D16	IND08_D04	IND11_D11	IND09_D06	IND09_D03	IND11_D03	IND04_D04	IND04_D15	IND02_D05	IND09_D05	IND11_D14	IND09_D20	IND14_D16	IND04_D07	IND05_D07	IND08_D12	IND07_D19	IND11_D10	IND17_D16	IND02_D22	IND08_D18	IND16_D12	IND21_D11	IND06_D07	IND06_D18	IND06_D15	IND05_D15	IND23_D11	IND05_D14	IND08_D20	IND10_D16	IND04_D05	IND10_D07	IND07_D07	IND13_D12	IND09_D07	IND04_D12	IND12_D16	IND08_D14	IND21_D13	IND14_D01	IND02_D16	IND08_D02	IND03_D07	IND16_D11	IND06_D03	IND16_D01	IND02_D09	IND26_D11	IND03_D12	IND07_D13	IND18_D16	IND13_D14	IND07_D16	IND06_D09	IND02_D12	IND03_D08	IND01_D12	IND28_D13	IND04_D18	IND03_D14	IND12_D11	IND07_D14	IND33_D13	IND03_D16	IND05_D13	IND15_D13	IND23_D01	IND01_D08	IND31_D13	IND12_D12	IND13_D11	IND02_D08	IND04_D09	IND19_D13	IND05_D16	IND13_D13	IND22_D13	IND03_D09	IND05_D18	IND23_D13	IND29_D13	IND25_D13	IND08_D16	IND06_D11	IND02_D18	IND30_D13	IND12_D14	IND13_D16	IND06_D16	IND01_D13	IND06_D14	IND16_D13	IND17_D11	IND05_D12	IND21_D12	IND11_D12	IND03_D13	IND32_D13	IND09_D14
EC-01J	128770.00000000001	6844.999999999998	135615.00000000003	188468.99999999997	90489.00000000003	23793.000000000004	9594.000000000004	0	2678.9999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.0	131.0	0	0	0	64.99999999999999	53.00000000000001	0	0	0	190.0	0	57.0	0	115.99999999999993	0	73.99999999999999	42.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.0	0	0	205.99999999999994	0	0	0	0	35.00000000000001	0	0	0	93.99999999999999	25.000000000000007	72.99999999999997	0	0	0	0	0	0	0	0	0	0	0	38.00000000000001	0	0	0	0	33.0	0	0	0	0	0	0	0	39.00000000000001	0	0	36.99999999999999	0	0	0	0	0	0	48.00000000000001	0	0	0	0	64.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	27.999999999999996	31.000000000000007	0	0	0	0	0	0	0	26.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.00000000000001	0	7.999999999999999	0	0	0	0	21.000000000000004	0	0	0	50.000000000000014	28.999999999999982	0	0	0	0	0	13.999999999999998	0	0	17.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	13.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.000000000000002	0	0	0	0	0	6.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-01K	86080.99999999997	6907.000000000001	92988.00000000001	122257.00000000001	58476.99999999999	20307.999999999993	3761.0000000000005	0	1711.9999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.99999999999991	101.99999999999999	0	0	0	54.00000000000001	17.999999999999996	0	0	0	15.999999999999998	0	57.99999999999999	0	52.000000000000014	0	41.00000000000001	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.00000000000001	0	0	213.99999999999994	0	0	0	0	21.000000000000014	0	0	0	115.99999999999999	31.0	128.99999999999991	0	0	0	0	0	0	0	0	0	0	0	56.999999999999986	0	0	0	0	14.999999999999995	0	0	0	0	0	0	0	20.000000000000004	0	0	41.00000000000001	0	0	0	0	0	0	83.00000000000004	0	0	0	0	102.99999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	75.00000000000004	28.999999999999996	0	0	0	0	0	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.99999999999999	0	15.999999999999998	0	0	0	0	26.000000000000007	0	0	0	20.000000000000004	6.000000000000002	0	0	0	0	0	12.000000000000004	0	0	31.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999999	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-01L	131726.0	8032.000000000002	139757.99999999994	191627.00000000012	95118.00000000003	23184.000000000007	8712.000000000002	0	2476.0000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.00000000000006	142.99999999999997	0	0	0	76.99999999999996	26.000000000000007	0	0	0	81.0	0	60.99999999999998	0	96.0	0	62.0	13.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.99999999999997	0	0	231.99999999999994	0	0	0	0	22.000000000000004	0	0	0	105.00000000000001	25.00000000000001	106.0	0	0	0	0	0	0	0	0	0	0	0	50.00000000000002	0	0	0	0	22.99999999999999	0	0	0	0	0	0	0	66.0	0	0	35.00000000000001	0	0	0	0	0	0	33.999999999999986	0	0	0	0	81.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	52.000000000000014	28.999999999999993	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	0	16.0	0	0	0	0	24.0	0	0	0	25.00000000000001	28.999999999999993	0	0	0	0	0	16.0	0	0	28.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	22.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	0	0	0	0	0	22.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-01M	93317.0	4931.0	98247.99999999997	136303.99999999997	64309.00000000001	17732.999999999996	7371.0	0	2128.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.00000000000003	147.99999999999994	0	0	0	45.000000000000014	38.99999999999999	0	0	0	59.00000000000001	0	47.999999999999986	0	102.99999999999999	0	72.0	13.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.99999999999994	0	0	95.99999999999997	0	0	0	0	25.0	0	0	0	56.99999999999999	22.000000000000004	33.00000000000001	0	0	0	0	0	0	0	0	0	0	0	23.000000000000007	0	0	0	0	21.0	0	0	0	0	0	0	0	226.99999999999997	0	0	21.0	0	0	0	0	0	0	28.999999999999993	0	0	0	0	26.0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	17.0	0	0	0	0	0	0	0	22.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	2.0	0	0	0	0	18.0	0	0	0	33.00000000000001	23.999999999999993	0	0	0	0	0	13.0	0	0	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-01N	126103.00000000003	6760.000000000003	132863.0	179289.00000000003	89240.0	23687.000000000004	9159.999999999998	0	2097.9999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.99999999999997	126.99999999999999	0	0	0	55.00000000000001	29.999999999999996	0	0	0	34.00000000000001	0	51.00000000000002	0	98.99999999999994	0	71.0	24.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.99999999999994	0	0	222.99999999999997	0	0	0	0	23.0	0	0	0	66.99999999999999	26.999999999999996	73.0	0	0	0	0	0	0	0	0	0	0	0	37.99999999999999	0	0	0	0	26.999999999999996	0	0	0	0	0	0	0	49.00000000000001	0	0	39.99999999999999	0	0	0	0	0	0	32.00000000000001	0	0	0	0	46.0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.999999999999996	19.999999999999996	0	0	0	0	0	0	0	34.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.0	0	18.0	0	0	0	0	12.999999999999996	0	0	0	34.00000000000001	29.999999999999996	0	0	0	0	0	18.999999999999996	0	0	22.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999999	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-01O	86560.00000000003	5895.000000000001	92454.99999999999	119911.0	54999.999999999985	23747.000000000004	4403.999999999999	0	1754.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.99999999999997	43.00000000000001	0	0	0	52.0	20.999999999999996	0	0	0	15.000000000000002	0	65.0	0	69.99999999999999	0	96.00000000000001	34.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.99999999999997	0	0	139.00000000000003	0	0	0	0	6.000000000000001	0	0	0	105.99999999999996	22.999999999999996	77.99999999999999	0	0	0	0	0	0	0	0	0	0	0	67.00000000000001	0	0	0	0	20.0	0	0	0	0	0	0	0	18.999999999999996	0	0	62.00000000000001	0	0	0	0	0	0	36.0	0	0	0	0	64.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	31.000000000000004	0	0	0	0	0	0	0	34.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.999999999999996	0	20.999999999999996	0	0	0	0	13.0	0	0	0	15.000000000000002	46.99999999999999	0	0	0	0	0	22.999999999999996	0	0	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	15.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-01P	33577	1701	35278	36530	23784	5512	2801	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	66	0	0	0	9	14	0	0	0	24	0	12	0	15	0	24	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	0	0	10	0	0	0	15	3	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	8	0	0	0	7	8	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02	1228474.0000000005	75509.00000000007	1303982.9999999986	1785964.0000000005	807895.9999999992	285808.9999999999	61832.99999999997	0	28281.99999999998	0	21627.000000000022	0	0	0	0	0	0	0	0	0	0	0	0	0	4048.999999999999	1534.0000000000023	0	0	0	1175.0000000000002	891.9999999999994	0	5669.999999999998	0	470.0000000000002	0	0	0	0	0	0	538.9999999999991	0	537.0000000000003	0	0	0	557.0000000000003	0	0	0	0	0	0	0	0	0	0	1791.000000000002	0	0	0	0	0	264.0000000000001	0	0	0	0	0	0	0	0	393.99999999999955	0	0	0	0	0	0	944.9999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559.9999999999995	0	0	0	0	528.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.9999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.99999999999966	0	0	0	0	0	0	0	0	248.00000000000006	0	0	0	0	0	0	237.99999999999972	0	0	0	0	0	0	0	221.00000000000023	0	0	0	0	0	0	0	0	0	203.00000000000017	0	0	0	0	0	0	0	0	0	0	0	0	179.0000000000001	0	0	0	0	0	170.00000000000034	168.99999999999991	0	0	0	0	0	0	0	0	0	0	0	160.0	156.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02A	90003.0	6673.000000000001	96676.0	133102.99999999997	47230.0	34706.00000000001	3744.0	0	2138.0000000000005	0	661.0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.0	93.00000000000001	0	0	0	95.00000000000001	117.0	0	260.0	0	34.0	0	0	0	0	0	0	20.0	0	32.999999999999986	0	0	0	43.99999999999999	0	0	0	0	0	0	0	0	0	0	116.0	0	0	0	0	0	21.999999999999996	0	0	0	0	0	0	0	0	12.999999999999998	0	0	0	0	0	0	68.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0	0	0	0	0	12.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	25.999999999999996	0	0	0	0	0	0	10.999999999999998	0	0	0	0	0	0	0	17.999999999999996	0	0	0	0	0	0	0	0	0	15.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	24.00000000000001	0	0	0	0	0	10.999999999999998	10.0	0	0	0	0	0	0	0	0	0	0	0	8.999999999999998	30.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02B	70212.0	5780.000000000002	75992.00000000001	112012.0	36536.00000000001	25023.0	3834.0	0	2784.0	0	618.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	257.00000000000006	99.0	0	0	0	67.0	56.000000000000014	0	218.00000000000003	0	34.0	0	0	0	0	0	0	26.000000000000004	0	30.000000000000004	0	0	0	35.00000000000001	0	0	0	0	0	0	0	0	0	0	143.00000000000006	0	0	0	0	0	20.000000000000004	0	0	0	0	0	0	0	0	15.000000000000002	0	0	0	0	0	0	62.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.000000000000007	0	0	0	0	35.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000004	0	0	0	0	0	0	0	0	14.000000000000004	0	0	0	0	0	0	25.000000000000007	0	0	0	0	0	0	0	34.0	0	0	0	0	0	0	0	0	0	21.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000004	0	0	0	0	0	15.000000000000002	34.0	0	0	0	0	0	0	0	0	0	0	0	10.999999999999996	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02C	105186.0	7234.000000000002	112420.0	156286.9999999999	70061.99999999997	25054.999999999993	5041.0	0	1774.9999999999998	0	1509.9999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	390.9999999999999	89.0	0	0	0	82.99999999999997	78.99999999999999	0	371.99999999999994	0	29.0	0	0	0	0	0	0	23.0	0	45.0	0	0	0	48.000000000000014	0	0	0	0	0	0	0	0	0	0	156.00000000000003	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	14.999999999999996	0	0	0	0	0	0	84.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.0	0	0	0	0	21.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.999999999999996	0	0	0	0	0	0	0	0	17.000000000000004	0	0	0	0	0	0	41.00000000000001	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0	0	8.999999999999998	10.0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999996	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-02D	76162.99999999999	4780.0	80942.99999999997	111857.0	51251.00000000001	17826.0	2674.999999999999	0	1620.9999999999995	0	1474.0000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	234.00000000000003	112.99999999999997	0	0	0	63.99999999999999	74.0	0	185.00000000000003	0	12.999999999999998	0	0	0	0	0	0	21.999999999999993	0	60.999999999999986	0	0	0	30.000000000000007	0	0	0	0	0	0	0	0	0	0	134.00000000000009	0	0	0	0	0	24.0	0	0	0	0	0	0	0	0	15.999999999999998	0	0	0	0	0	0	75.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.99999999999999	0	0	0	0	12.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	12.999999999999998	0	0	0	0	0	0	29.0	0	0	0	0	0	0	0	8.999999999999993	0	0	0	0	0	0	0	0	0	8.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	12.0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
